TenantId,IncidentId,IntegrationName,EventId,EventCreatedTime,Severity,Status,TimeCreated,TimeClosed
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a51445e552ef439e975f5c344606c15c:c10da9146c1f4c86a39bf4a2f155a914,crowdstrike,b957986b22344768ba147ff28da5c89f,1675497186459,High,Closed,1673221993419,1673517840146
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:e72bbb05273b40ddb9cbf71e35dfb62f:1e56123c08104c2aaa5cc32c986412db,crowdstrike,c7227e83bc594a20a37acaa687fe637c,1675497186459,Low,Open,1673346495600,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:99db30e9508248d1807f8c65cd8e7fec:c18af8f4a33d49ec8597b2848bc0ff6c,crowdstrike,6d0c752296744d23a0392b1e4efda0af,1675497186459,High,Open,1674499060497,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:cbd3d341dc27418b8d52a4c1642c3c91:152dc746572a458b87133ec90e6ce3ea,crowdstrike,096ec04a574149bfb6912692905ee344,1675497186459,High,Open,1674701009634,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:2720200d15aa46eab12df12fa4e32876:8676413f2f2045abbdb4c9534f26c84f,crowdstrike,5c41964eee1c42fc980d0b1a24df400d,1675497186459,Low,Closed,1674615676924,1674772905152
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:9f957a7c64fb4c5b822837341af39ebe:8ac2b1b4d1764b25acb6b0915f042f90,crowdstrike,c3ebd6dbbcc947e08220622f6519cd39,1675497186459,High,Open,1674725531273,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:57b221820a854bb284b4df506adbfaa0:ef900f28ac204447a4552de2e30b8ad9,crowdstrike,f24b6c2a491541d8900a20e3856e1282,1675497186459,Critical,Closed,1671255001405,1671349960121
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:9e5163ccdf784bb88e809b8739160fc9:7b0d4ae8bc684314b164dc2dcb4ac112,crowdstrike,cc36a8b68cc6433c9d9e5fa24ab636c0,1675497186459,Medium,Open,1670504155472,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:63d1860956b54dddb332ab5469a7a54a:a34aafd164f349eeaaf9b09584a5191e,crowdstrike,7b9b2860a2834ca8b1f0d1236ae4583a,1675497186459,Critical,Closed,1674215195025,1674230263735
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e3b544c1b9514d4d84daab9b8ea73b21:f5bd2655d40c410393ca9ef3ea4416bc,crowdstrike,63765a375d3c430a866e7c3fb067cf54,1675497186459,Low,Closed,1670421813284,1670593579176
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:e3b6057cbf4c4f91910cfb9a87f9da17:f2d128b82e9344e2b3b01572e8aa752b,crowdstrike,e8f90c7a8e3e4acb80188071358fbf65,1675497186459,Medium,Closed,1670979832146,1671269052189
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:071f57e5da51499bb6697141fb63a9c2:399f83aaeb1749c3a22f369d9e457e3c,mssentinel,1c43af50536e4935b8259f0329b09631,1675497186459,High,Closed,1673065978432,1673148635632
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ba761c0d6cac47e390b94b33a8628abe:ebbfaff01b7a4968b6b1c9d6b9164736,crowdstrike,9c9a7d13922c4a50b61bbfb310ee3d14,1675497186459,Critical,Closed,1670584010242,1670620822223
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:c78145b1a5ca454b8e2e3d71f92ecb7b:4a3efee4d282480fba274c70818b1bb2,mssentinel,f34f459627074eb08cefd1e86e9956a0,1675497186459,Critical,Open,1673534384216,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:522fdf4e93454818a03a5d7d9144ecea:a956e2b8d6d543e286376ed63de05452,crowdstrike,2a215242d85b4acbab267c8c712072d0,1675497186459,Low,Closed,1675363629988,1675567337905
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f1f6d37db69342ce8061a53556598e13:e8dc6f0bb483472999adbe6760a031a0,mssentinel,6092709e93d74d549c13f5d677412c09,1675497186459,Critical,Closed,1673498952813,1673609265659
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:f8177406f0ee42399eb8e6afe436c79f:07f878c1c03e4fc9be6b2c9c9565e19a,mssentinel,cc2aa5153eec4d49a5be1814321afc23,1675497186459,Critical,Open,1672853004260,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:4dc3b550833e43ffa8f588c31323ab4e:8bd9c8ee0bc94842b8856da4e6007839,crowdstrike,57950d9a77bb43a4ba31958b225f0784,1675497186459,Critical,Closed,1673797483353,1674027241388
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:0ad29e02eea24a5baa30cc2cc47e6d81:2eaac0d34c3f41eab3025b145bc2c2f7,crowdstrike,38f11fc082384c1d9cf214c7266f3260,1675497186459,Critical,Closed,1672145172113,1672358168146
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:818ea95cedf145f984ed68676874c428:b5df8d48d03a4a95b35e34fe2431c0a0,crowdstrike,cb4e28ce983e4ea4ae52910a17314c4a,1675497186459,High,Closed,1672108892271,1672348033677
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:dadcfe0db4604d089163c20acc5d8537:fd971020e1b54529b203ae3b96873cef,crowdstrike,8e33ef2c315d4684ab27c487c07da927,1675497186459,Medium,Open,1674070578157,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a9d1a1d4e2484e98ac9d10634fbdddda:15324e812ae74f09b151c9fd7dfbe363,crowdstrike,8033359b3e914819b1eff3901c1e1bdb,1675497186459,High,Open,1673523168502,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b3fd3480f6014237917eb7ae5a1d2a34:229fe5696e41476591c6b8d422929340,crowdstrike,df4d3df19ce54b70b60c902960c9e964,1675497186459,High,Closed,1672173164083,1672464561958
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1da9b6e6ca1c448e9ceb79d9a23eea08:80b69ff81f7e4a8f8a362f97a1af13db,mssentinel,d5af8fa9fd8f42ff8aab6a358131e2ff,1675497186459,Medium,Open,1672484008836,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d2f95bdd170e46e4ad8227b939233379:039013f71ca845f2b5b7be70c44b30d6,mssentinel,063b9d5058564629a849f000cf120091,1675497186459,Medium,Open,1673985055130,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:8e5f6d6c677749be90092be9e8828244:7e33590b25a64859814329308b2ba19c,crowdstrike,0979b1d25b8c445f93532fac9b3bb719,1675497186459,Medium,Closed,1670754532824,1670954963075
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:8eb45aaf78d64a0e9bd7b978c9afaf54:c0198cdd508248cca79d04b50be414d6,mssentinel,18ceacb3b0444ea482854c0b4a97c315,1675497186459,Critical,Closed,1673603623964,1673706072838
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6a2453e4ef5b4824bdaa135a1a94eedc:6c8fcc9587f34f4e9e6d15a72cc29f46,crowdstrike,516fb2f131c046da845967bdf6838299,1675497186459,High,Closed,1673372056909,1673489969029
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d334e37b23f04db6812fd399d4a41fff:81c10c5b03704e4784e7e72bf1a14c7b,mssentinel,e443d118f0a143b18c3cc1f7e6b3eea2,1675497186459,Medium,Closed,1675132425904,1675272332443
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:0a12a6bafaad436585f1ecbc7cbbaf13:fe144e80053c40638b17a065c4a3e8f9,mssentinel,6eddafa1d06c411a80e84ebe1d0a149b,1675497186459,Medium,Open,1672114372687,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b5fd58a5f41e4d20a5f1424593760eab:5cfeac17517841338bd59ba1cd729e73,mssentinel,b973d65ad39244c9b85d857e238ea45f,1675497186459,High,Open,1672856221473,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:052b1c45886f4f078356e5b750338d6c:83f43eb2a65247978c7d26b7db477d10,crowdstrike,e71aa6ffb8454a20a23cb28b25494bf0,1675497186459,Low,Open,1671385987134,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:8875c8f36e884d02a8dea11975703493:11978c973399457093daa7f2acbf792b,crowdstrike,7c2de64d5b244e87bd30585e874bd5b5,1675497186459,High,Open,1673345050620,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:4a6553576f044bdd8ab9bbe292d9d17d:209855e8e9da4721838b3fe71c3414be,crowdstrike,9718e56f1bfd408ea99ec4160d029c72,1675497186459,Low,Closed,1673167131854,1673187445597
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6d27405565bc4e75af5925c48b0f24eb:1d1501d8056944868c115c87369c19e1,mssentinel,13f918ebe92b4fc2ad57d026b32e5019,1675497186459,High,Closed,1671104969259,1671338977688
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:07d13da718f643c3a9442c6daa949a60:648cdda0c62949f19ef80b772f67ea22,crowdstrike,ece72d3714434ee28f133c64ca6baf88,1675497186459,High,Open,1671763002042,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:ae03519b016d4059a22d1c382e49f179:f8694b94cf204abfb6de4e7bbe70e049,crowdstrike,fcc003cdce2e43e88a4c8385b8534d2e,1675497186459,Critical,Open,1674010087042,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:bc46a899812a4e51a1c8111b5e9da7f6:45c313defc4b47d3ae84aface5f0bcac,crowdstrike,29f0da2c53d548f8a780337fcb279859,1675497186459,Medium,Closed,1672084209318,1672112838008
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:64fbeb781bd14aac92485362bf242c18:6b4d445724cd46e48b5c6af91115a86b,mssentinel,a4935863d54d4d5c90fbe204b478ddb6,1675497186459,Critical,Closed,1673287285368,1673506153068
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f77bf62c7ed04081b0d39c0434837968:bbdc8c261a5b4ef585013032c94ad213,crowdstrike,a318cadb065447a9a4ca1682eacd49e6,1675497186459,Low,Closed,1673110703372,1673261211648
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:29b09d4abd7e4445a39fb0b32f602ad3:ee70b9691a414159999d51d349db9406,mssentinel,a869b4f1b89540e6a84f83ad21a54588,1675497186459,Low,Open,1671516379103,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:0ba97572c475457cb5947affc4cb2d0d:f52f2b223ea4479fbefb33310edd1701,crowdstrike,e0aace2f31334e53a38fa836dd9b675e,1675497186459,High,Open,1670824863610,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:4a1db381dcc942e79e2ab8107511497c:941a14b8d82d4624ad14a802d070fe75,mssentinel,2b5248e930864967ba878c375ecdca94,1675497186459,Medium,Closed,1675661461879,1675747273173
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:580b3142890d47d9b70b5571c603435b:a6ae9a5b52fa4ad484b61186d1030bf6,crowdstrike,d1c8ec4e117e416f96754c23f911be3e,1675497186459,Low,Open,1675188245332,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b2f4443e52414151b4f10d7d4981976c:145d0a86c66b4132acfcd466c93d41be,mssentinel,75c8eb81de9f460797aeea0a9f419c3d,1675497186459,Low,Open,1671233659028,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a8d6b7f37ede48adb960c610ceb5133a:0fffef468a99417f9f38baf40f797253,crowdstrike,2e8e8d07590a41ff8243f46bea7b2521,1675497186459,High,Open,1674166087374,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:812c4a5fdd204c80b13324130bdba269:c32ce14e3b384543a4bd70bd090b05a5,crowdstrike,95074cb5dfe048ffac7f37c920c435a9,1675497186459,Medium,Open,1673131518758,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:39e35fe20715475aafd8dac126da1768:9354d5abead744eeb391c92d4b32a301,mssentinel,04cb6fa078ef4e128099ae71a3153bc1,1675497186459,Medium,Closed,1670905967977,1671131424525
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:0a91999ff4fe471e95eebe54a7f44cfe:869b3d9892aa4ee891b9a95775979fd4,crowdstrike,4dc00217992444b988ae8792620b7d33,1675497186459,High,Closed,1670585285418,1670882702955
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:956d8333b9884e278e9d5b91af7090cc:5c34f9695bb24ffda0c135aebec0061b,mssentinel,9c54752f68954c0894096a605c671597,1675497186459,Critical,Open,1674270235800,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:2343d96d9eb44c60a8ef977ac93be615:2525e3fab661481ba17ec886da8c7252,mssentinel,03c3f40a3c8642cfaf6468038b327cd9,1675497186459,High,Open,1675512583538,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:695b092486ad494b972e0ccd676f3a5a:fd4b038aa79341fdb9daa7ace88d81fb,mssentinel,4f5d9ab14e104bfa8fc8843d7fedc534,1675497186459,Low,Open,1675213796342,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ce57daaf4c3743c5b62b38662637663a:d55b36c746204e1eba32d7348e673692,mssentinel,fc6486304be940f2bab62ac8591b3d0d,1675497186459,Low,Open,1670831501260,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:fd1211625505485a81bdd25233c9fbaa:0241f791aaba40a6aece3bbed15b6ac7,crowdstrike,156907a265944d55ae80ae15e71a6199,1675497186459,High,Closed,1672958133360,1673190286003
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d7f8625f4cab4950ab31207155914ed0:8ec0c6b383644232aef0e4be587c1847,crowdstrike,72765dfe762b42abae6f3ee02a63a65e,1675497186459,High,Open,1675585087153,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b12618765ba7494eae7a62c607a8dae9:72891e07d84642a09c852c752e74ccea,crowdstrike,aa1f791429814a5ea64263a70d85a797,1675497186459,Critical,Closed,1671897655583,1672098600614
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:0d4b27687e914fa98fb8d5821f7d1514:c4f43cd010ab4534808c00f775329290,mssentinel,f3f1de27e2a04bb8a4814383d2042541,1675497186459,High,Open,1673557953997,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e14a49865b7d4e28a9e44aa68722bfb9:812b8e6a992e404791d23ed5af8a41bf,mssentinel,e7fbc1e24bd5428bb0487553ac8cbe14,1675497186459,High,Closed,1674494272528,1674666067492
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:30dbaa6d3d8c4015b2856f326551ee59:2e18a84027a74cb5b672e11b10e9fa31,crowdstrike,7fee3758e99c443a9f0f25dfea21f896,1675497186459,Critical,Closed,1674349748082,1674627546429
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e064c8b5669e4bb0a5b142f67bf03155:6bab75ef4df445f0bcc44adb27aac087,crowdstrike,e5089206dc3947b481e89a90633f79c8,1675497186459,Low,Closed,1674559453465,1674699892971
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d6cbb93f6dcf43f3bcf75434fd1a6509:eb00df8e292f41079104bacca20fa7b3,crowdstrike,bc7b652d15244b92919257981837c8d2,1675497186459,Critical,Open,1670692233480,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a61f1beda5314a1f9cb761f0fbd4539c:21a12d3ece0f450eb5fef2355de82452,crowdstrike,a834ef75ec55462487074e8ae5dae3e3,1675497186459,High,Closed,1674437032621,1674676453404
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:fc68bcf0664f4b61b36932e5b94c0f10:eb9d0800fbed47d6b073241c33023caa,mssentinel,be84782c9eef4a3081c49e5b585fa515,1675497186459,High,Closed,1671447648614,1671708709450
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:099b6b378de84ab6b52f5b9c0d4fd0d8:579da1d918114800bc1c7b529d672fc5,mssentinel,928295f74e464fd4aea884f50facdc1c,1675497186459,Low,Open,1671910224301,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:594360b2a4e74cb1ba7a467da341896c:e2b5718dc3824ffaae399193c8984231,mssentinel,7ca71df571244ea39070e3cab9240636,1675497186459,Medium,Open,1674336604960,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e89c3ed1bdca4b84861882f0c7790f73:8a8b6ee3c81948cd886661041c271f66,mssentinel,d4ad4972c0924a05ae3c512304a9c1c4,1675497186459,Critical,Closed,1674228193196,1674358181366
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:2db98a3045254e0aa506b1cb835e9c49:4a54484971fa429d8f4fb148bdd00c8e,mssentinel,8391d47630974128b570f9fabd030a22,1675497186459,Critical,Closed,1673123877072,1673299857549
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:8d2803081e134a4ea2e0e4d46f0cb7f7:3299ff5145674c41a3cb1f893afb827f,mssentinel,a3fba882cbc54a96a26b0d0c07df36f3,1675497186459,High,Open,1674074643977,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:4a90e4969ada4edc91db01295e598044:94edd155ecdb42f48b84c1f8fd9130b3,mssentinel,fc131ca74ccc411788ff59d140f0706d,1675497186459,High,Open,1675512310171,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:c4e83b2446994bd5a9b2c822e896d236:6455eb5ded2f44a7b21e4d1324522318,mssentinel,cba2ad7e51be4658a9e56150dd006c29,1675497186459,Critical,Closed,1675652075893,1675857698155
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:84bfd09211b84952bf14ed7a07a894dc:4fedf362639d4646b1e4bcdbb57d028f,mssentinel,b9f0abacb25143d782c054ce191677dc,1675497186459,Medium,Closed,1671203150258,1671404892116
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:5e28888126c24097a9325e4d6707925b:dd64161d9719478ba235afe1b4b9fd8a,mssentinel,f3ec45f66f684b16bbe1334af46cd25b,1675497186459,High,Closed,1672432239890,1672664931402
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:a8d034e299084d1fb79fb0ee50c3e4a2:67e557c9eeb1472f89c3d6ec926d85ab,mssentinel,13191e2770a945eda8b99fcbe515971f,1675497186459,Low,Closed,1673608723777,1673655168322
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:929ff43c5c924edbb5f9b769a3d320b6:aa4a5a0b671a4eebbbbd1e408511d68e,mssentinel,0056b18dcb6d4d69ba51a5a030c9f5ea,1675497186459,Medium,Closed,1672036460097,1672191553721
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ed0bb8eb088d4851ae529c5fa012a46a:f0a4dd533f9c4b078bf10188ba40b59a,mssentinel,4b71f25fc4ec47bb976516ce4db3c5ed,1675497186459,Critical,Open,1671147176279,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:494b733d3b9045aa9115bfb8c42f2883:f4f8d9c4a8f14e11b5aeb2f99b38ca8d,mssentinel,e846ed17f2fb4e8abc221b4d53df66fd,1675497186459,High,Open,1672603178808,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a6c47e1efa814388b9d8e6c9b6528c19:92b2f7819a39413d8a7acbf8b82fc42d,mssentinel,2690cd792d954e75894dae11bf49e50b,1675497186459,Low,Open,1672655105696,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:8a945b347b164234b25262a84aa6c377:89fd8294e2034d099812c15b7409db9c,mssentinel,17b1da7b9ee94a19ba36b653e3908b94,1675497186459,Low,Closed,1671631487515,1671850613690
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:9e4fcddee81e44dfb0e9bc6ae71a4956:aa8537a2e36747c2be98e88431eb50f3,crowdstrike,5ec099115019476a8187f9a5403bc80e,1675497186459,High,Open,1675026717769,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:799d58b7d3f645c8a9ae571b271907da:b636c46547f34a8388445df7ef18759f,crowdstrike,8c2260dc94f14f309f1930594f3c05b4,1675497186459,Low,Closed,1674944766332,1675184124658
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1d19c6da05984ad3b4669cbaa2719309:74d2305f7c1d4463bfcf80f8ee35ebe6,mssentinel,86bf3c6a55ac42bca6ce53d5220591d6,1675497186459,Critical,Closed,1674136069253,1674349666844
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ee5424dd72e04c5fbfd6c6037b685ec0:9b16a82a93634bf58cd91d1da873c573,crowdstrike,7a030fdcf5e443dd922c8e1d2974d9ad,1675497186459,High,Open,1675488455347,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f2cc31b665e04596927d3c0d3ae9d1da:d8c02da91ca74ff9adce256611f6bbcc,crowdstrike,a3b8881b00d8412a846c98e7e96306e5,1675497186459,High,Closed,1674910887894,1675156513964
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b08ec72945184e77982db8b56c38ff13:d0ef3378935c44b6aa12782b62060b64,mssentinel,1ac13614b97646abadc491981a1d5967,1675497186459,High,Open,1674567315798,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:f3635d6f84b8491da03e68464c0844b5:008776059ad94f45b2ffa1d6b274ccfc,mssentinel,42af686a09204961a94ef5f66ed7ef7c,1675497186459,High,Closed,1671387038920,1671584971565
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:6c2575de0a224e49bcb14d611320ebb0:bd750e9d094841459a3bfc0d1a09f9ab,mssentinel,daeaa4b1171f4627b49abcd842006fd2,1675497186459,High,Open,1670665899841,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:3839f91009d346d793aca41b6be8b3f9:79e333f7ce0e46babd5cafd8a1e59686,mssentinel,69780c288b55477091fd3db2f2a28293,1675497186459,Low,Open,1674401290716,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:557f60374c9246a0a7677c99a452e257:3f6a4c7e41f14e0c8c0115042438cf1b,mssentinel,68a807e1ea5c408aba1a01ef229dcfef,1675497186459,High,Open,1675560450401,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:100421cfdf744d96892e7768025e4f7b:b91160e2173546749808208fc5fdf0f5,mssentinel,c8b863cc587d42fa996f374d44d6dd8f,1675497186459,High,Closed,1671347940632,1671387836276
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:cc7c2adc9a7849c89a7e01ef75d1c257:5849c1a6f23e474bb3fb1a2fbf28c781,crowdstrike,fa419929bb1d40ae893b3142e100468c,1675497186459,Critical,Open,1670391253813,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:2e7a01fb933044b4a283beb1dcc15b3e:b3f2d65765754a8093e2ef9b1966ce42,mssentinel,e7ea43eeeea340b1be0cc5e08ec6b389,1675497186459,Medium,Open,1673421547662,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:fd191769a81240b4950e69bbc92efbaf:fa93e30cbe5e41dfac5e5d377eabaf6d,mssentinel,1220ff9b68174d429c9155277fcd1269,1675497186459,Medium,Open,1673636047515,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:bbe80233d39748799334413e18bac077:8e337487a8f245c98777399f3e929749,mssentinel,6f5848e3a54d41108a989254dd9be264,1675497186459,Medium,Closed,1670831626281,1671018447574
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:cdbe85124a28479d91dfa22c1d562447:274b317dd9a749609728899b4aa6037c,mssentinel,a434883c942e44e680e98b6682211479,1675497186459,Critical,Closed,1671851595081,1671985546907
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:41105c3bb9c14673ace2fcb085614251:83036593fbb745cfb48a9e315c177390,crowdstrike,e04423f9cb5d492fba01b382fc1fb422,1675497186459,Medium,Open,1673188685811,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:2dc0b8ad50104d9fa5490f1fa37223ba:4d3f7a4834944b0e8960e2d6b85a4502,mssentinel,383af20809eb46ca965b0d6d07245fe1,1675497186459,High,Open,1672526282256,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:c2b324459a764e83a5c31f6b5bd83bee:0d08f253ccd14d02b781b18be77e03f4,crowdstrike,fe02739b592c4a8fbba76d6c5a6d2050,1675497186459,Low,Open,1675097159316,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:efa108313388483183fcd4b578ad5938:fd9a79eded584c16a02a381d72199eef,mssentinel,0bb06f8bf602489e9a73ecd11396d537,1675497186459,Critical,Closed,1673676648674,1673728461357
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:01aa1c63e2d545fd94cd9f9a909a56bc:219ada5b130c487e854a03fc852f49e0,mssentinel,2ad5ed2ce39d43fbad0bc435ae81aed0,1675497186459,Medium,Closed,1672259374918,1672502540459
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:c584929624974ac38baa4228b12da8b5:a1cce91cf0ab4496905216348b75a507,mssentinel,803b9a4c98a7402fbc1ac965efdcf375,1675497186459,Low,Open,1671850268964,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:696032dedaad452bbda0ae68f5428a0a:49d2171e2b844072ac4e22c7fdc1c48d,mssentinel,572c342fa1be4df6bd50763c6e757f17,1675497186459,Medium,Open,1672385189256,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:eb4f99eeb0b74dfca2ade776b89d57d2:c458f8c1478c40f6b6880dbbf68b22bf,crowdstrike,88e8a1be2e464468bae97222028d13f1,1675497186459,Medium,Closed,1672145684616,1672370862931
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:61d24625fe37407aaac5a8af561a612d:654d51a26d1c41e0951a2656294b7274,crowdstrike,ec046a75f1e74fa29604f64970ffe9c5,1675497186459,Critical,Closed,1673632458225,1673724040360
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:e5ad898ccbe74d17acaf4c97cba01960:e7a1c1febc9d401e9cb4349967f6296a,crowdstrike,3f0df2e0ca6340fd906a330aa254cbad,1675497186459,High,Closed,1670912817189,1671113413175
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:eefb8d59149346f8b4585b8793d51e14:0d0c4623653b4c768fa95bba37d2dd26,mssentinel,dc5d4116ffec4cc2b148d421dc1f6e69,1675497186459,High,Open,1672782935740,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:a358da474c8a48fea7ab425fa9fc3de5:96e400a123a54066b9d3417a3fbc2e5d,crowdstrike,6573ed1e72f745c78cd464d63af4703f,1675497186459,Critical,Open,1674850413764,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:cc12b6c50a58463b8c981caea76e88b3:20a5ae2a84e74beeab143466d25cf16a,crowdstrike,ad52694ed6b1435e8699be8ce52339c1,1675497186459,Critical,Open,1671450570250,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f79cf9cf58004182b0e174353158eff8:eace72b7e58448ae9869586196d36dd3,mssentinel,135d627c88334202bd525985a39a34b5,1675497186459,Critical,Open,1670554114083,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f2ed9c3938214267a8bf90da05e0b3f1:09de82149a744968ad6463ce26d49c92,mssentinel,8d2a9332c3e0472681733e619f7f88f5,1675497186459,High,Open,1671848749913,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:6485a89292d642109e85566138367938:4a6dc7d598a14000be5d1a11e7329cc2,mssentinel,4356b7569587459a95645beedbe070ef,1675497186459,High,Closed,1673162025775,1673256783827
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b2a480c3cda84d2c8d1fbc176b734c66:a958147ab9e44506aa08016aa7fab6e5,crowdstrike,5858a17c4d3d4437ae19da42da974d79,1675497186459,Critical,Closed,1672851893674,1672984022036
